epoch;x;y;z
26869795;246794;-30678;-2684
26886194;246308;-31744;-2032
26890433;245794;-32576;-2879
26888449;252082;-28384;-3962
26894592;245832;-31232;-3031
26935699;251912;-28316;-1020
26936346;253992;-32560;-3840
26939426;245799;-28652;1048
26936361;254208;-32743;-4090
26943664;245792;-28400;-1400
26948664;246434;-28320;-4088
26952003;254112;-31488;-4027
26953090;253972;-31594;-4071
26952194;248216;-32238;1
26959889;253960;-28032;-3568
26963968;246784;-31705;-2768
26970272;255027;-30507;-6136
26738731;247506;-32767;-2859
26738994;254149;-31743;-4096
26747194;245834;-29685;-8144
26750977;253952;-30238;-4032
26739720;253604;-32202;-227
26755075;245794;-32512;-1959
26760339;245957;-29120;-3912
26763266;246016;-30207;-3574
26764577;245792;-32757;377
27001121;245809;-32733;132
27002288;252517;-32672;-3391
27005499;247044;-32256;-4070
27002883;245761;-28604;258
27009162;254089;-29434;-4016
27000849;251975;-30936;-3996
27017497;254592;-30704;-3427
27019552;254234;-28540;-1402
27017635;254504;-28284;-4095
27025442;253984;-31712;-4096
27030578;254216;-32236;-7357
27000961;253952;-28160;-4032
27001856;246784;-28608;-7159
27001088;246536;-32643;-4079
27010323;254208;-31680;-3824
27013530;245762;-28527;-2487
27002402;254004;-28598;-4095
27017257;252580;-32092;-3680
27017264;253968;-30587;-3672
27025592;253056;-28604;-2175
27027715;245760;-28543;-2656
27066626;245808;-29690;-6911
27066754;253488;-32766;-2856
27071505;253968;-30192;-2036
27074560;245888;-32370;-1983
27075620;245888;-32496;-3904
27066539;254016;-29694;-4074
27083826;253975;-28654;84
27087161;253970;-32768;-1790
27084161;252992;-32764;-2042
27091464;254976;-30651;-3967
27099139;252928;-31744;-2879
27000851;254046;-30428;-2038
27003010;245760;-29552;-3072
27000865;254144;-32633;-4094
27009313;253953;-28600;-3672
27013424;253440;-32489;-3054
27003323;246322;-32740;-3884
27018242;246017;-32216;-3064
27017226;252761;-28384;-1712
27026577;245761;-32247;-1755
27029528;253441;-32046;-2751
27133216;254736;-31487;-2988
27132195;253729;-31616;-2710
27137442;254088;-32764;-2942
27140658;245768;-29500;-2324
27142209;246148;-32247;-4087
27132032;246784;-32656;-3328
27148288;245831;-32398;-1792
27152659;254145;-32635;-2814
27150618;253985;-32517;-4024
27156898;254530;-32702;-4024
27164713;246720;-32672;-3968
27132976;246404;-32499;-3914
27136056;253953;-29432;-3126
27133123;252939;-32768;-2030
27140354;246020;-30448;-640
27145473;253577;-32751;-3328
27148689;246794;-31933;-7545
27149824;246308;-32351;-4077
27148323;254024;-30464;-2920
27156523;245957;-28672;-986
27160754;253064;-32760;-3029
27199545;253256;-32512;-2008
27197697;246028;-32512;-1594
27197832;246533;-28415;-3070
27206659;254210;-31712;-7677
27209747;246272;-32764;-3296
27198466;254466;-32760;-4028
27213985;246020;-31696;-3248
27218976;254184;-32623;-3822
27222320;247056;-32488;-4069
27223386;253964;-28608;-1600
27230720;245780;-28671;-3744
27262984;254272;-32448;-6623
27267088;253984;-29612;-1743
27265172;253965;-32752;-4078
27271204;246898;-31007;-3702
27263233;246128;-32768;-3008
27279680;245824;-29692;-1962
27283472;253952;-29402;-1214
27280385;245840;-28543;-2476
27287552;245792;-28864;-4092
27292810;246164;-29183;-1880
17;246086;-29693;-1536
1304;253508;-28410;-1720
320;246232;-29671;-3579
