epoch;x;y;z
165064392;255810;-15720;16119
165069519;255835;-17534;21494
165074645;256201;-19734;22547
165079772;255233;-19088;20019
165084899;256339;-17355;16246
165090576;256498;-18930;14736
165095703;255928;-17993;19637
165100830;256374;-18220;13591
165105957;255597;-17325;17098
165111083;255872;-19074;10144
165116210;255365;-19233;18074
165121337;256258;-17889;13674
165126464;259250;-17043;11074
165131591;257443;-17887;12298
165136718;256925;-17765;10798
165141845;256276;-17475;15917
165146972;257981;-17219;21317
165152099;256505;-18216;14531
165157226;254824;-18000;17529
165162353;256826;-17588;12412
165167480;256902;-17338;10963
165172607;257446;-18819;16421
165177734;256934;-18566;10822
165182861;256534;-17513;16527
165187988;258096;-17003;11259
165193115;256689;-18887;13092
165198242;255395;-19552;19975
165203369;256997;-18072;15617
165208496;257014;-16230;14565
165213623;256366;-17612;14694
165218750;255264;-18327;13654
165223876;255553;-18387;18541
165229003;256646;-17673;17661
165234130;256552;-18045;16372
165239257;255845;-18506;13930
165244384;254743;-16986;14384
165249511;255583;-18362;17230
165254638;256683;-18206;16034
165259765;256906;-17084;16138
165264892;256635;-16695;14507
165270019;256833;-18272;12014
165275146;256520;-19483;17559
165280273;256913;-19014;14745
165285400;257594;-17252;12523
165290527;257916;-16780;10431
165295654;256280;-17677;13230
165300781;255281;-18892;16431
165305908;256330;-18072;16182
165311035;257002;-17275;13737
165316162;256624;-16923;13273
165321289;256151;-18045;11261
165326416;257186;-18836;14322
165331542;257567;-18867;11984
165336669;257730;-17994;10997
165341796;257202;-17285;12206
165346923;256483;-17553;15237
165352050;255174;-19015;18575
165357177;255828;-18904;16045
165362304;254988;-18075;17338
165367431;255530;-16999;16975
165372558;255096;-17129;13876
165377685;256150;-18847;17611
165382812;257922;-19003;12686
165387939;257447;-17228;14056
165393066;257547;-16927;13696
165398193;257071;-16405;12013
165403320;256600;-18070;18444
165408447;258159;-17781;9503
165413574;256489;-18495;13457
165418701;255902;-17503;14627
165423828;256325;-16359;12895
165428955;255774;-18900;16808
165434082;256893;-20500;13265
165439208;256019;-19446;13233
165444335;257410;-17170;13416
165449462;257264;-17029;13049
165454589;255477;-17269;18489
165459716;255831;-19150;16386
165464843;256008;-19324;15635
165469970;255910;-17673;18656
165475097;255323;-17712;13116
165480224;255713;-17010;18465
165485351;256737;-18874;14870
165490478;256604;-18336;14447
165495605;256608;-16821;13060
165500732;256194;-16801;13363
165505859;256091;-17006;18554
165510986;255728;-19302;16769
165516113;256226;-19704;15507
165521240;256183;-17307;14541
165526367;256750;-16640;12989
165531494;256546;-16841;16026
165536621;257907;-20023;14337
165541748;257370;-18985;13253
165546875;257860;-17683;11980
165552001;256440;-17183;11403
165557128;255638;-17178;17537
165562255;256423;-18399;16467
165567382;256723;-18067;13346
165572509;256070;-17883;13362
165577636;255904;-17113;10935
165582763;255627;-16674;19162
165587890;257585;-18570;16607
165593017;256709;-19476;15432
165598144;256562;-17720;14498
165603271;256189;-16630;10196
165608398;255566;-16581;17963
165613525;256741;-18393;17516
165618652;256409;-18903;14915
165623779;255621;-17906;16253
165628906;254689;-18089;13467
165634033;256227;-17646;17455
165639160;256910;-19033;13794
165644287;257505;-18339;12592
165649414;255813;-17469;13641
165654541;257155;-16942;11475
165659667;257429;-18571;15999
165664794;257667;-18521;15467
165669921;255427;-17942;15420
165675048;254833;-16940;17929
165680175;256503;-13943;10918
165685302;255358;-12683;12140
165690429;255860;-16403;15941
165695556;256130;-19155;13025
165700683;257861;-18639;19451
165705810;257780;-17198;11512
165710937;256683;-20593;15266
165716064;256151;-22673;16098
165721191;255724;-22395;14754
165726318;257405;-20172;12967
165731445;256663;-20081;12246
165736572;255398;-19628;11435
165741699;255396;-19191;14272
165746826;256505;-16798;17829
165751953;256073;-14807;14884
165757080;256040;-13932;13146
165762207;256113;-14038;13370
165767333;258467;-14919;11582
165772460;258384;-15386;17879
165777587;258476;-16186;11752
165782714;257370;-15870;11922
165787841;257634;-17436;10965
165792968;257181;-20349;12049
165798095;256224;-21364;13983
165803222;255566;-21009;16392
165808349;255110;-20118;9564
165813476;254269;-20614;15974
165818603;255214;-23176;14852
165823730;256633;-21275;15720
165828857;256463;-18075;17481
165833984;257248;-16625;13572
165839111;256240;-16323;14916
165844238;257095;-16848;15908
165849365;257417;-15245;16858
165854492;257765;-15158;16654
165859619;256146;-14480;12368
165864746;255877;-14937;17103
165869873;255431;-17319;15513
165875000;255927;-17909;14702
165880126;255567;-18234;15099
165885253;256571;-16752;11329
165890380;256420;-18549;12816
165895507;256674;-21663;16566
165900634;257756;-21775;15197
165905761;256296;-19025;16770
165910888;256864;-18682;13030
165916015;254940;-19743;15059
165921142;257806;-20697;14137
165926269;256244;-18978;11309
165931396;257766;-17382;14069
165936523;255656;-15691;12479
165941650;255438;-15568;15638
165946777;257406;-16981;14829
165951904;258447;-17053;12717
165957031;257166;-15415;16108
165962158;255075;-14843;13695
165967285;256737;-15887;14031
165972412;257159;-18840;13351
165977539;256127;-19333;16194
165982666;255346;-19564;18062
165987792;256292;-18841;13293
165992919;256521;-18694;14395
165998046;256167;-19926;15469
166003173;255862;-21939;16209
166008300;255173;-19182;17872
166013427;255188;-17603;15658
166018554;255567;-16404;16847
166023681;256196;-17757;16157
166028808;257604;-18209;11687
166033935;257415;-16411;16740
166039062;256972;-14679;10662
166044189;257783;-14724;12367
166049316;258202;-16661;12147
166054443;257616;-18755;12087
166059570;255130;-18490;17885
166064697;255447;-17216;15117
166069824;255611;-16645;13180
166074951;255733;-18843;13461
166080078;255747;-21682;14365
166085205;256036;-19888;14091
166090332;256430;-18238;13282
166095458;257211;-17004;11803
166100585;257067;-19181;17920
166105712;256739;-20614;11961
166110839;255594;-18024;16139
166115966;254957;-16235;14600
166121093;256768;-15042;12654
166126220;256736;-16172;17411
166131347;256459;-18270;14540
166136474;255921;-18782;17730
166141601;255853;-15097;13703
166146728;257747;-15596;11883
166151855;257236;-17212;15091
166156982;256656;-20328;14189
166162109;257115;-19748;13370
166167236;256854;-19251;10463
166172363;256789;-17669;11773
166177490;256892;-19916;14996
166182617;255862;-21017;16193
166187744;256813;-20652;12330
166192871;256738;-17822;12500
166197998;256716;-16914;9929
166203125;256743;-17844;13838
166208251;256662;-18151;14713
166213378;256689;-17183;13792
166218505;254803;-16463;14792
166223632;256429;-14275;15073
166228759;256109;-15478;16260
