epoch;x;y;z
26755178;245836;23042;-32636
26756402;246429;16518;-32472
26739064;251041;22788;-65452
26740288;249924;20492;-63352
26742792;251393;23040;-63198
26748992;250656;20552;-51647
26738710;250112;21568;-56191
26738782;250624;21544;-32256
26738980;249860;22114;-27640
26741100;249864;21360;-61303
26747956;250194;19085;-32224
26755195;250410;16416;-28064
26760258;247338;18464;-31528
26771464;247810;20480;-31719
26772561;250177;21319;-32638
26779928;250128;20544;-60848
26805568;246288;22016;-32636
26808871;250368;21137;-30126
26805870;249920;21767;-61370
26804276;251904;21249;-32741
26812541;251909;20496;-64480
26820676;250885;21696;-32496
26822920;249861;21645;-30971
26739027;250536;20512;-61280
26738714;250968;22048;-60144
26743904;250112;16408;-59340
26738728;251152;23186;-61949
26739824;252040;20546;-28152
26738736;249922;22544;-30716
26739838;247842;21570;-27520
26743110;250752;20547;-61178
26748428;248910;22030;-30093
26755668;250406;20483;-32408
26771484;250689;20491;-57776
26771552;247080;22535;-60408
26773546;250260;20512;-32198
26779762;249950;22096;-32496
26870072;250060;21088;-32414
26874880;250242;20545;-32288
26869832;249858;20740;-56312
26870799;250893;21892;-65536
26878038;249860;19991;-31604
26887196;250372;21798;-64907
26890341;252022;18948;-32704
26871084;250082;20745;-54649
26870128;251904;21766;-65456
26875451;250372;21714;-32742
26869762;252395;21536;-63486
26871880;250120;20500;-32223
26869777;250018;23040;-32764
26869848;250624;20736;-32765
26874112;249858;21568;-28272
26880359;249904;20737;-36285
26887214;250050;20760;-28672
26902644;251395;22882;-60131
26903612;249872;23080;-27615
26906628;249926;20608;-32427
26911816;250377;22529;-28030
26935570;250052;20739;-32758
26940762;251524;22784;-65404
26935840;251916;20489;-32382
26936936;250248;23112;-65536
26943536;252417;22561;-31476
26951792;250754;16392;-64954
26955838;245856;22658;-40872
26740998;249868;21024;-31696
26739020;250758;22987;-65502
26746900;250372;20492;-28928
26739804;250508;20514;-65518
26742819;250048;20544;-32175
26739818;249857;20525;-28614
26738736;250378;20738;-63378
26743929;249993;17049;-28608
26755392;250898;20736;-56434
26756608;249856;20896;-28658
26772047;250384;21508;-35832
26771478;251906;20480;-30386
26775644;246162;20992;-30208
26781733;248857;22528;-32031
27000940;250536;20484;-30575
27001136;251910;20527;-36838
27001211;250994;22784;-25074
27004994;249985;23296;-39231
27010056;253028;22800;-65024
27017296;250368;20577;-28157
27022360;250372;22788;-65454
27000896;249856;20544;-29568
27002150;251076;22537;-32475
27009390;252929;20992;-31808
27002420;246420;20480;-32735
27005564;251016;23600;-33527
27002948;250368;20541;-32640
27000840;250048;22544;-30584
27009106;250274;20482;-31486
27017498;247900;20871;-63423
27019616;251928;20617;-28140
27034664;249924;21504;-32256
27033712;251398;22772;-32703
27038775;251312;17701;-32684
27066494;250208;20774;-35834
27067460;250754;21008;-31168
27066637;249867;21764;-32111
27067732;252736;21830;-64371
27071000;250000;21569;-32768
27076195;251939;21636;-36541
27082794;250160;21504;-24574
27000944;250242;20832;-61952
27000889;250186;22616;-60032
27003136;249856;21008;-27629
27009344;251008;20608;-59264
27000847;251036;20490;-32756
27006038;250880;22657;-61135
27000860;250244;20738;-32744
27001957;246186;21068;-32512
27009068;250456;21544;-32747
27018352;250179;21052;-31744
27021626;249903;22529;-36594
27035138;250180;21512;-32384
27034184;249914;21640;-34159
27041808;250370;21665;-31744
27131992;249992;20512;-64880
27133952;251484;22544;-57344
27132006;249857;21801;-32000
27132206;250880;22612;-65534
27136372;249860;21320;-32662
27148348;250880;20480;-59088
27149316;252176;22544;-28926
27131979;250979;22272;-56128
27132946;249859;20480;-62584
27136088;250114;20610;-30192
27141409;250241;21504;-28119
27132264;249878;20480;-31548
27137568;249856;20609;-65532
27132535;250881;21138;-28222
27134014;250952;20488;-59240
27140100;247808;20787;-30428
27148365;249897;20645;-32767
27152660;248136;20784;-32768
27167064;251904;20484;-27550
27165731;248688;21533;-63168
27172970;251669;20608;-64348
27198512;249920;20481;-31676
27201657;249984;22536;-62432
27198528;249995;21648;-60794
27197696;250137;21568;-59030
27202894;249856;21123;-32239
27214358;252038;21013;-32755
27215452;250128;21571;-65147
27263012;250680;23073;-40848
27263084;251694;21552;-32756
27267120;250961;20512;-64884
27273338;250112;22536;-31868
27263298;250885;20825;-60632
27262984;249973;22544;-32734
27264080;249922;21928;-28670
27267096;250880;20481;-32700
27272287;250124;18704;-30111
27279398;250021;21508;-27575
27284588;249860;21522;-61183
27296053;250376;21572;-32431
27297148;251110;20482;-60920
27304512;251088;21793;-28398
11;250627;21535;-62328
4178;250368;19216;-55229
2072;250324;20480;-62964
97;250164;20518;-28543
8488;250400;21057;-31744
16736;249872;22784;-63960
20535;251904;21764;-31720
1150;250061;20880;-56800
68;252045;20496;-32750
5133;249857;20656;-31232
84;250640;21313;-32408
1304;249991;21529;-31220
354;251280;21905;-65532
1578;250027;20642;-30192
4720;250339;22564;-31488
10296;252032;20882;-32704
16384;250496;20529;-30720
32832;249856;22336;-61374
33038;250759;20490;-31712
35158;249856;21525;-62964
42012;251905;22024;-31935
65636;250384;22556;-30416
70700;252065;22545;-64435
65648;249856;21024;-27896
66618;250402;21058;-34543
73984;251201;20996;-30468
83273;251400;20554;-65016
86544;250134;20738;-28632
1616;250912;20611;-31227
31;249864;22720;-64959
8294;250450;21504;-32768
44;250019;21504;-65272
2165;249921;21056;-32251
316;250888;20770;-32510
0;252056;20674;-64213
5195;249857;20484;-31480
16402;250439;21714;-63404
17496;250528;22529;-32768
32801;250917;20738;-38128
33896;251969;20736;-32736
37152;251044;21952;-32447
42358;250438;23024;-32744
131646;250952;20642;-32124
131076;251920;16384;-65271
131148;250178;21042;-31184
133140;249857;22573;-64350
139352;252549;23564;-65392
147746;250126;21156;-30432
151914;251906;22864;-32767
131120;246444;20480;-32256
132216;250149;21638;-37875
139328;251968;21520;-30462
132096;251330;20480;-32509
135246;251074;21571;-60413
132372;249985;21520;-32639
131421;250520;21771;-65120
136740;249916;20484;-26624
148072;246788;20624;-64928
149555;251990;20481;-32037
163962;249908;20840;-30203
163904;250336;20618;-32765
168201;250080;20757;-32112
174416;251904;20992;-65248
197648;245768;20480;-28160
196703;250026;20544;-32176
197670;251460;20493;-31680
200812;250242;18433;-59374
205877;252416;22600;-32494
213116;250504;20560;-32254
218432;249920;22275;-30392
522;251971;21698;-64350
1618;250213;22157;-57262
8216;251904;21838;-61820
96;249860;22017;-28416
4136;252192;23073;-62464
2144;249859;18528;-32575
310;250512;22530;-61292
8574;251552;20496;-30198
17476;249867;21528;-57290
20492;250176;22688;-61295
33876;249860;20516;-27583
32792;247808;20576;-32396
37986;249892;20609;-32472
262440;250624;20481;-63472
263537;252037;21520;-63680
262712;251008;21153;-30137
263808;251014;20992;-59328
266311;250196;20992;-32704
272398;249922;20738;-32628
278612;250002;20740;-61424
262429;252036;18570;-63264
262500;250390;21072;-60384
266280;250130;20736;-32244
271475;249888;20544;-32176
262202;249986;20865;-32766
267264;249882;20608;-32384
262217;249858;20512;-31547
263440;250884;21186;-32695
270672;249856;20773;-34806
280094;249856;22547;-32749
283238;250133;21170;-29624
297004;249870;21152;-32096
295028;250130;22560;-62973
303164;250720;22276;-65456
327936;250914;22537;-57184
330058;249920;21250;-28614
328722;249896;22584;-61436
327768;250262;20514;-62335
332832;250523;21532;-57184
344168;249960;20520;-57311
345120;251400;20489;-59136
262262;251922;22580;-35821
263484;250392;21248;-32443
266757;249858;21754;-28300
271948;249857;20488;-32492
262160;250888;20736;-32318
262235;250952;20544;-31935
262178;249856;20514;-32719
264296;249933;20880;-65535
270641;251008;20608;-33370
278904;250528;21633;-32451
283648;250384;21784;-61310
294919;251136;20512;-63100
296014;251916;21521;-32704
303124;250500;20544;-32432
394333;250369;23196;-32408
397604;250369;21025;-32596
394600;249864;22574;-62895
393778;251906;21004;-32576
398970;247158;22536;-30956
409664;249960;23396;-39291
411656;250885;21764;-32744
393296;249929;20544;-30702
393488;246824;21070;-31487
397662;249968;22068;-32140
393254;252224;23044;-65274
394348;249936;20786;-24572
393268;250346;22024;-65189
394364;251651;18176;-32702
397376;250416;20994;-32636
402698;251941;20512;-27387
409938;249939;21512;-64511
415257;252008;21514;-32736
426592;250497;21593;-27647
428064;250114;21762;-62840
434287;250624;20768;-32750
458806;250944;20737;-61316
462972;251978;20480;-63980
461125;249864;21611;-32751
459788;251169;22608;-63488
467024;251427;21088;-25279
476187;251968;22589;-64887
479330;252460;20491;-30520
1064;250626;21546;-28640
113;252936;23331;-40572
5432;250023;20485;-28014
512;252068;23302;-34423
1606;249896;21788;-31229
14;249925;22880;-32570
84;251908;20489;-65336
4124;250304;21860;-26048
10340;250249;21506;-32735
16680;249856;21768;-26565
33138;250630;22577;-33568
33850;251912;21665;-32721
36864;250156;21554;-31654
42056;249987;20898;-28540
524304;249858;20481;-28672
529488;252676;23298;-65150
524574;252044;21673;-24539
525670;250432;21640;-32678
533037;250032;22528;-32761
542324;250119;18240;-30688
544824;251904;22537;-40928
526339;247952;20500;-23040
524362;251169;20672;-40444
532752;250135;20761;-59607
524633;250116;21072;-56525
528416;249880;22641;-30144
525408;250444;18200;-30655
524335;251904;21376;-32000
529526;250273;17984;-32706
540732;246791;20993;-31573
541957;250151;20483;-32768
557388;251426;22048;-61406
558608;252191;20994;-32767
561754;247169;21660;-31614
567330;249864;23552;-36732
589928;251152;20800;-25984
589872;250369;20483;-62140
589944;249876;21642;-64512
592128;250949;20832;-59383
599046;250244;23296;-63296
606286;249864;20488;-31992
611348;247298;21504;-62464
524380;250697;21525;-60799
525348;249985;16619;-58560
532584;250272;22554;-32192
525618;249872;20489;-26080
528762;249858;22532;-61056
525889;250120;23042;-30880
524296;249985;21792;-32765
532544;249856;22832;-61116
540695;251085;20482;-32240
542814;251906;21570;-60336
557348;250905;21141;-32508
557421;250629;22545;-32688
562228;251012;21526;-30688
655480;250368;20865;-58112
656451;247297;21028;-32695
655370;249861;20802;-32197
656464;250116;21937;-31360
659737;249856;21161;-29116
664928;247812;21648;-61440
672288;249857;20742;-56256
677486;251909;22530;-31459
655414;250051;21098;-63432
657532;251024;20480;-32652
663620;250888;21248;-30656
655628;251008;20546;-61120
659792;250410;20480;-59896
655386;250936;20576;-31744
656482;250052;21057;-32479
663592;251912;20554;-28610
672880;249868;22600;-65376
675896;249926;20484;-60344
689280;250786;22530;-32204
688454;249884;20992;-32768
693774;250899;22666;-60480
721493;249922;20601;-57078
722972;249859;21748;-32596
720992;250368;22601;-32351
720939;250148;20585;-59904
725106;249856;21508;-64096
731448;249956;21070;-55177
738305;250416;20488;-32544
524360;249940;22804;-64468
525312;249956;20576;-31968
528471;248448;20512;-62175
533534;251008;21568;-32639
524388;250880;20484;-58072
529709;251976;22545;-65420
524660;249877;20608;-32478
525880;250658;23809;-65462
532482;249856;20502;-28108
540746;250400;20624;-31598
544784;250500;20738;-27608
559192;250122;21512;-31328
557344;251905;21010;-64508
565600;249903;21699;-28648
787502;250110;22786;-32292
790646;250880;20482;-32000
787516;249862;20485;-61184
786436;250560;21576;-57278
791628;250130;20994;-30590
803088;250016;20960;-65520
804186;252019;21760;-32700
786978;250316;22340;-32210
788073;251793;22549;-24576
790576;249866;21476;-65408
796784;252352;23041;-65503
786495;250048;21513;-32128
786694;250930;21573;-63486
786764;249984;20992;-28476
790549;250802;21270;-32766
795740;252104;23232;-31100
802848;245760;21635;-32232
808043;251745;22936;-65400
819250;251408;20648;-26288
820344;250072;22560;-63478
827713;250008;18692;-30128
853512;250896;21552;-63950
856640;252536;22808;-63413
854038;250901;20510;-27008
852062;249856;21636;-31744
860196;251170;21040;-32703
868460;251776;22536;-34544
870708;249944;22848;-57176
786808;246328;20480;-32760
786498;249856;20546;-59772
791562;250250;20577;-32243
786512;249937;22528;-36864
787480;250884;22464;-31759
786528;249892;20613;-32311
787744;252034;20564;-30456
790894;249860;20740;-32502
796214;249856;20766;-63132
803453;250304;21888;-30720
819268;251252;22576;-63452
819208;249892;20997;-32128
821331;249888;20736;-30584
827674;252689;22664;-61439
917856;250368;21698;-29672
922665;249893;20800;-65279
917616;249865;21610;-25080
918576;250241;20498;-32596
925823;251400;20545;-30959
934982;250053;21505;-30716
938252;249875;20633;-61359
918869;250373;21670;-31196
918044;250120;20865;-65248
923232;249893;21152;-57340
917547;247497;21761;-58856
919666;250441;21456;-58646
917560;249958;20736;-32664
917760;250184;20736;-32255
921928;251832;20480;-32756
933888;250131;20995;-60220
934998;251124;22672;-59311
950302;250372;21318;-63862
951396;249866;22995;-30718
954412;250896;20512;-31456
959604;249856;22658;-60280
983352;251332;20488;-28667
988674;247640;20548;-59000
983626;250053;22568;-59375
985105;250114;21520;-32103
991320;250131;22593;-63485
999424;250200;20512;-32247
1003623;250117;20612;-29566
2350;251361;20806;-61416
372;252528;21121;-55216
8253;250403;20617;-29952
1028;250900;23120;-60409
4168;250880;20640;-32062
1043;249888;22528;-32764
90;249920;20804;-32732
5408;251554;20480;-57316
16745;249859;21091;-65278
17968;250904;22022;-29696
33392;249862;21068;-32560
32831;248960;22144;-28223
36870;248326;21074;-31716
43084;249856;20750;-61184
1048852;249886;20490;-32664
1048924;250021;21376;-32222
1049632;251008;20544;-59240
1052778;250376;20992;-28571
1057842;250098;23105;-32155
1065080;250880;20906;-60151
1070144;250888;16788;-58880
1048840;249930;22644;-32192
1049920;251017;22688;-62836
1057302;249952;20656;-31232
1050206;248336;21194;-65011
1052708;250152;20500;-32767
1050732;246797;22649;-58296
1048624;250432;22529;-65244
1056891;249896;20768;-28504
1065282;250400;22738;-65334
1069064;248096;20492;-32558
1082449;250832;20496;-28608
1081368;250369;21028;-63456
1086528;249860;20528;-32703
1114151;249896;21810;-65280
1115246;249972;21557;-32508
1114420;249860;23040;-65007
1115517;251042;21024;-28671
1118788;249857;20480;-61432
1124360;252064;20996;-30640
1130579;246402;20996;-27325
1048602;249928;21888;-36736
1048672;250496;20544;-30188
1050920;250880;22331;-64884
1057136;251136;21928;-30704
1048624;247045;22529;-59278
1053822;252160;22610;-35976
1048646;250084;20616;-31232
1049612;249952;22597;-33150
1056852;250122;21001;-28656
1066268;247205;20999;-32448
1069408;251931;21546;-32604
1082922;250124;21008;-32224
1081970;252682;22801;-65023
1089592;247810;22066;-28664
1179648;249858;22112;-64244
1181760;249856;20992;-32750
1179919;249968;20480;-58863
1179990;251905;20608;-31728
1184796;250388;20556;-32716
1196133;250950;24393;-36312
1197100;252177;21824;-26552
1179760;250114;21033;-62967
1180731;252430;22024;-32252
1184002;250384;20804;-30366
1189192;250408;20592;-65408
1180177;250440;17924;-32714
1185368;250400;20612;-32224
1179648;249926;20512;-30464
1181799;250123;20805;-32254
1187886;249860;21250;-65523
1196148;250721;21286;-25581
1200444;250370;20554;-64464
1212420;249870;22018;-31479
1213512;249902;22090;-56992
1220626;251906;20688;-32000
1246298;246528;21506;-28608
1249312;251974;23040;-60908
1246312;251008;22528;-61919
1245488;252176;22596;-32640
1250672;250370;21009;-31848
1262142;250892;20869;-32716
1263622;250124;21624;-32734
1048652;247808;21640;-64509
1048596;250412;22673;-65404
1052760;251040;21504;-24304
1059107;248320;22083;-61424
1048938;250353;21508;-65520
1048624;251304;20480;-26872
1049721;249994;20512;-32764
1052736;250948;20517;-28544
1057792;246788;22272;-63471
1065039;250241;20480;-64223
1070358;252064;21032;-59329
1081692;253205;20517;-30206
1082917;251152;21598;-30718
1090156;249858;21906;-30559
1310768;249865;22128;-30975
1314939;248064;22017;-57261
1312834;251392;21296;-30704
1310984;251408;21506;-65248
1319248;250898;21296;-32766
1328152;249929;22592;-60348
1331264;249894;21056;-32759
1311782;250368;21504;-30687
1310830;251421;21068;-32736
1315892;250392;21012;-32512
1310844;250896;21001;-32731
1312068;249940;21504;-32725
1311240;249984;22532;-30589
1312338;250194;21248;-61399
1314842;249952;22532;-60639
1321056;251029;21572;-57852
1327144;250240;21060;-57344
1343584;249856;21860;-31744
1343799;249892;20577;-28672
1345918;250912;22560;-64495
1352772;249857;20560;-28669
1376269;250005;23112;-32768
1381460;250937;20504;-64504
1376280;251521;20616;-31232
1377379;249889;23138;-65533
1384746;248820;20490;-28615
1394032;250368;20484;-30068
1397305;250152;20530;-31664
1312768;246788;20689;-54762
1310784;249989;21121;-61184
1318927;249920;21510;-32696
1310806;251146;20568;-63423
1313052;249872;21172;-61382
1311076;250242;20505;-63470
1310764;252416;20763;-31711
1315952;251032;20488;-62956
1327162;250010;20488;-31612
1328130;250148;22597;-28664
1343560;251536;22560;-36680
1344784;249859;21190;-32698
1347928;249874;20520;-32768
1353216;250393;23041;-63343
1442406;251181;20737;-31295
1441838;250432;22532;-63918
1441908;249923;20996;-32762
1443900;249941;23817;-32763
1450244;249932;22626;-32760
1458507;250377;22912;-32736
1463314;251940;21168;-32600
1441880;249856;21253;-32576
1442849;250052;20792;-31656
1450088;250370;20528;-32255
1442848;247328;20630;-62839
1446007;252741;21250;-54266
1443134;249994;22020;-32574
1452038;250376;21824;-32768
1441797;249868;17428;-27492
1458325;252032;21505;-65024
1458180;250380;20480;-32478
1460515;249923;20496;-62429
1466658;251914;20904;-31524
1474994;249867;20480;-60287
1479233;250624;23136;-30616
1510400;246848;20480;-32672
1509504;250118;22016;-31734
1516551;251560;20480;-28016
1507606;249956;21517;-28394
1510662;250032;21570;-35711
1526181;251049;20897;-32510
1523748;250250;22657;-61368
1531956;250124;20994;-32381
1048643;249888;22917;-36784
1050626;251928;20746;-25568
1048834;249868;20484;-29656
1048849;250368;22740;-63616
1053056;250320;20485;-28574
1059336;251360;21064;-38909
1050663;250378;18581;-24277
1066022;249958;20521;-63304
1065140;251904;21813;-62717
1068101;249922;20736;-31004
1075460;252528;22018;-31936
1082755;249880;20484;-32736
1572883;251921;20612;-37358
1572866;250976;20864;-30590
1574945;249876;20640;-30656
1581217;251953;22608;-62972
1572912;249930;20574;-32600
1577271;250822;22536;-63449
1591622;250913;20616;-32448
1589766;247008;22536;-65532
1598469;250053;21072;-31672
1572884;249864;20504;-32088
1576068;251226;21856;-31538
1574947;249898;20484;-32691
1574178;250898;22560;-40250
1581362;249941;21093;-32512
1572865;251176;20576;-32748
1574912;252185;22950;-60894
1589248;250624;22531;-60598
1589383;252164;20513;-61882
1593366;250404;20611;-32576
1599750;250920;20752;-59900
1605925;249985;20500;-32640
1638820;249984;20513;-61125
1638960;250148;22592;-33207
1641475;250376;20579;-28154
1648770;249956;22528;-30456
1639424;248516;20592;-32559
1655057;247817;20770;-61424
1658112;252136;21585;-32764
1657223;250032;20516;-32768
1663015;251904;20496;-63593
1572902;250944;20514;-27944
1577013;249859;21257;-65530
1574917;251072;20568;-32510
1573124;250912;21078;-30200
1581315;251201;21004;-32750
1573267;249890;20502;-54136
1575426;250384;20992;-65492
1591329;251153;21002;-29440
1590304;249860;20481;-59895
1597616;251408;20994;-32732
1600567;250178;20513;-57147
1607942;250628;18952;-56808
1705350;250370;21536;-32680
1703941;250209;22788;-30720
1708052;250112;16898;-32751
1714180;250049;20482;-32730
1704099;250377;20992;-31152
1720354;249921;22552;-30720
1720626;249858;21016;-65532
1722689;250507;22181;-61168
1729024;249970;21584;-31736
1704960;249871;21280;-28540
1703943;249960;21769;-32672
1707158;250136;21824;-57275
1705988;249912;20896;-32376
1713445;250432;20640;-29664
1704228;250376;21050;-61312
1707443;250979;17938;-58362
1722435;250960;21528;-32188
1720322;249856;21521;-65287
1728641;249858;21152;-32672
1736721;249922;20740;-64760
1739008;249868;17932;-32511
1769735;249888;21664;-61151
1769895;250243;20492;-64061
1774118;250004;21024;-32766
1780789;250280;22172;-56372
1771588;247053;22112;-28554
1786884;250968;20493;-32544
1786115;249988;21590;-32252
1789202;249872;20665;-28636
1796482;249873;23680;-65421
1572897;250655;20708;-63156
1572896;250178;22528;-31094
1572912;249856;22529;-32495
1575095;250496;22414;-64440
1581126;250196;22161;-32764
1573126;250394;22787;-60096
1577349;252044;21042;-59328
1591828;250416;22786;-32768
1591296;250384;23588;-40960
1598499;250368;20865;-28576
1605794;249992;22563;-59375
1608752;251908;20646;-31699
1837313;250164;21568;-31584
1836416;249857;21784;-61279
1843207;249860;21251;-32632
1835015;249888;20736;-64896
1837078;250928;20480;-30560
1851525;250656;21056;-28408
1851429;251904;20489;-32734
